RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts
6432,15683363,Goddard,540,Spain,Male,39,1,0,1
6433,15699335,Kuo,615,Germany,Female,33,3,137657.25,2
6434,15574369,Bianchi,415,Spain,Male,53,5,167259.44,1
6435,15703167,Rouse,628,France,Female,45,8,0,2
6436,15754874,Nwoye,700,France,Male,26,4,119009.57,1
6437,15723216,Greco,623,Germany,Male,33,2,80002.33,1
6438,15725094,Fang,623,France,Female,37,4,140211.88,1
6439,15647974,Chiemenam,679,France,Female,44,3,118742.74,2
6440,15583371,Artemiev,632,Spain,Male,37,1,138207.08,1
6441,15772559,Burrows,790,France,Female,47,10,148636.21,1
6442,15711251,Chizuoke,514,France,Male,45,1,178827.79,1
6443,15719212,T'ien,491,France,Male,33,5,83134.3,1
6444,15764927,Rogova,753,France,Male,92,3,121513.31,1
6445,15731412,Trevisano,693,Germany,Female,37,6,95900.04,1
6446,15719170,Sagese,679,France,Female,30,1,112543.42,1
6447,15596011,Artyomova,529,Spain,Male,34,9,0,1
6448,15614834,Long,619,Spain,Female,31,3,141751.82,1
6449,15600510,Hsueh,680,Spain,Female,37,6,124140.57,2
6450,15625706,White,693,Germany,Male,45,2,116546.59,2
6451,15781409,Lazarev,834,France,Female,28,6,0,1
6452,15722583,Benjamin,636,Spain,Female,29,6,157576.47,2
6453,15677243,Wan,538,Spain,Male,43,5,0,2
6454,15815070,Romano,566,Germany,Female,44,5,141428.99,2
6455,15705899,Craig,597,Spain,Male,35,0,127510.99,1
6456,15701522,Yermolayeva,711,France,Female,29,9,0,2
6457,15755978,Tseng,606,France,Male,31,10,0,2
6458,15722090,Tseng,615,Spain,Male,51,6,81818.49,1
6459,15783526,Le Hunte,589,France,Male,36,1,100895.54,1
6460,15632125,Blake,606,Germany,Male,45,5,63832.43,1
6461,15688395,Lane,582,France,Male,29,4,0,2
6462,15666975,Sparks,710,France,Female,36,4,116085.06,1
6463,15682211,Tu,467,France,Male,57,1,0,2
6464,15637411,Tochukwu,749,France,Male,30,1,0,2
6465,15591512,Whittaker,564,Germany,Female,33,2,115761.51,1
6466,15606855,Wang,730,Spain,Male,26,6,0,2
6467,15763683,Northern,678,Germany,Male,32,4,139626.01,1
6468,15641782,Humphries,540,France,Female,31,7,0,1
6469,15677184,Cremonesi,767,France,Female,35,6,115576.44,1
6470,15775042,Ku,615,France,Female,23,4,0,2
6471,15616630,Tobenna,583,Germany,Female,41,5,77647.6,1
6472,15800233,Okwuadigbo,850,France,Female,40,5,0,2
6473,15588419,Johnston,651,Germany,Female,34,10,148962.46,1
6474,15595557,Li,798,France,Male,22,8,0,2
6475,15626143,Talbot,695,France,Male,37,2,0,2
6476,15566030,Tu,497,Germany,Male,41,5,80542.81,1
6477,15701412,T'ien,739,France,Male,40,4,0,2
6478,15702464,Ross,549,France,Female,34,4,0,2
6479,15573348,Maclean,850,France,Male,35,9,102050.47,1
6480,15704160,Wan,648,Spain,Male,49,5,0,1
6481,15693704,Tsou,679,France,Female,24,6,114948.76,2
6482,15664752,Jack,606,Germany,Male,39,8,136000.45,2
6483,15628292,Lucchesi,850,France,Male,32,4,156001.68,2
6484,15621195,Ch'eng,619,Germany,Male,41,3,147974.16,2
6485,15668629,Saunders,719,Spain,Male,44,2,0,2
6486,15635197,Glover,640,Germany,Male,26,5,90402.77,1
6487,15592761,Tung,710,France,Male,40,5,0,2
6488,15574283,Padovano,580,France,Male,31,2,0,2
6489,15598097,Johnstone,550,France,Male,44,9,0,2
6490,15711352,Endrizzi,841,France,Female,31,3,162701.65,2
6491,15620751,Secombe,760,France,Male,34,2,0,2
6492,15656717,Elewechi,687,France,Female,30,6,0,2
6493,15643121,Chu,753,Germany,Female,35,5,82453.96,2
6494,15723671,Lucciano,661,France,Male,35,9,100107.99,1
6495,15752846,Pinto,699,France,Male,28,7,0,2
6496,15640852,McGregor,617,Germany,Female,39,5,83348.89,3
6497,15789313,Ugorji,595,Germany,Female,44,4,96553.52,2
6498,15793688,Bancks,669,France,Male,50,9,201009.64,1
6499,15770405,Warlow-Davies,613,France,Female,27,5,125167.74,1
6500,15702561,Dale,782,France,Male,32,9,0,1
6501,15625964,Buckley,582,France,Female,43,5,153313.67,1
6502,15761364,Nkemjika,679,France,Male,30,9,0,2
6503,15590286,Fairley,611,France,Female,40,2,125879.29,1
6504,15587978,Boothby,455,Germany,Female,37,6,170057.62,1
6505,15773242,Chukwuhaenye,621,France,Male,32,1,0,2
6506,15761053,Lock,596,Germany,Male,48,2,131326.47,1
6507,15702095,Clarke,585,Spain,Female,56,1,128472.8,1
6508,15764253,Ramsey,742,France,Male,32,6,160485.16,1
6509,15700801,Eipper,850,Germany,Male,42,6,84445.68,3
6510,15730590,Ko,738,Germany,Female,40,1,115409.18,2
6511,15643916,Munro,619,Spain,Male,46,8,62400.48,1
6512,15720636,McGregor,628,France,Female,50,4,143054.56,1
6513,15795429,Henderson,487,France,Male,24,7,133628.09,2
6514,15609254,Fernandez,513,Spain,Female,41,9,107135.04,2
6515,15625141,Porter,563,Spain,Male,26,7,0,2
6516,15810898,Pan,803,France,Female,65,2,151659.52,2
6517,15775797,Esposito,607,Spain,Female,32,7,0,3
6518,15795246,Kaeppel,628,Germany,Female,51,9,155903.82,2
6519,15795275,Lamb,521,Spain,Female,49,4,82940.25,2
6520,15571869,Lei,669,Germany,Female,50,4,112650.89,1
6521,15694143,Conti,686,France,Female,41,10,0,1
6522,15748231,Hargreaves,700,Germany,Male,35,4,95853.39,2
6523,15632185,Yermolayev,663,France,Female,42,1,82228.67,2
6524,15806249,Kerr,671,Spain,Female,31,4,0,2
6525,15743293,Waters,651,Germany,Female,35,1,163700.78,3
6526,15598157,Onyeorulu,728,France,Male,34,4,106328.08,1
6527,15700946,Kolesnikova,574,France,Female,34,7,152992.91,1
6528,15722692,Kazakova,464,France,Male,38,3,116439.65,1
6529,15696506,MacDonald,604,Spain,Male,27,9,101352.78,1
6530,15728823,Sharwood,836,Spain,Female,37,10,0,2
6531,15808851,Bufkin,511,Germany,Female,75,9,105609.17,1
6532,15675231,Nwankwo,518,France,Female,45,8,0,2
6533,15732299,Boniwell,756,France,Male,67,4,0,3
6534,15706269,Willis,489,France,Female,47,8,103894.38,2
6535,15590078,Burns,622,Spain,Male,27,9,139834.93,1
6536,15776985,Kung,652,France,Female,36,6,112518.71,2
6537,15756743,Howells,625,France,Female,37,7,115895.42,1
6538,15782364,Bevan,521,Spain,Female,39,3,146408.68,1
6539,15604093,Neitenstein,546,France,Male,34,4,165363.31,2
6540,15749328,Johnson,697,France,Female,45,1,0,2
6541,15656322,Sandover,571,Germany,Male,33,3,71843.15,1
6542,15685564,Nnamutaezinwa,748,Spain,Male,35,5,105492.53,1
6543,15785831,Sinclair,591,France,Male,35,7,183027.25,1
6544,15796218,Wei,814,Germany,Male,29,1,131968.57,2
6545,15716218,Higgins,709,France,Female,45,3,104118.5,1
6546,15572735,Chang,433,Spain,Male,27,2,0,2
6547,15633840,Henderson,781,France,Male,20,0,125023.1,2
6548,15608760,Cox,656,France,Female,30,4,74323.2,1
6549,15627848,Tsui,683,France,Male,38,7,109346.13,2
6550,15792029,Lee,620,France,Male,32,6,0,2
6551,15617331,Sergeyeva,637,Germany,Female,39,3,109698.41,1
6552,15651740,Napolitani,525,Spain,Female,30,5,0,2
6553,15636407,Beatham,793,Germany,Female,34,5,127758.09,1
6554,15607526,Lu,638,Germany,Male,50,1,102645.48,1
6555,15632576,Yashina,520,France,Male,31,4,93249.4,1
6556,15581505,Bales,641,France,Male,35,5,0,2
6557,15612207,Hill,840,Germany,Female,51,1,87779.83,1
6558,15707242,Ibeamaka,504,Spain,Male,40,5,0,2
6559,15721937,Romilly,686,France,Male,38,0,138131.34,1
6560,15773852,Hayes,533,Germany,Male,38,4,70362.52,2
6561,15719778,Chiu,577,France,Female,32,1,0,2
6562,15650538,Sun,445,Germany,Female,48,7,168286.58,1
6563,15797475,Brennan,720,France,Male,44,3,86102.27,1
6564,15780359,Storey,643,Germany,Male,25,4,115142.9,1
6565,15737104,Lawson,652,Germany,Female,47,0,126597.89,2
6566,15789936,T'ao,663,France,Female,33,2,0,2
6567,15709523,Yao,525,Germany,Female,30,0,157989.21,2
6568,15593425,Bracewell,662,Spain,Female,54,1,187997.15,1
6569,15776725,Kerr,724,Germany,Male,54,8,172192.49,1
6570,15604706,Blake,581,Germany,Male,38,1,133105.47,1
6571,15790958,Sanders,685,Spain,Male,38,4,0,2
6572,15747534,Torkelson,595,France,Male,46,10,0,1
6573,15574237,Hsueh,588,France,Female,21,8,0,2
6574,15690332,Wang,647,Germany,Male,35,3,192407.97,1
6575,15661290,Hightower,785,Germany,Female,38,9,107199.75,1
6576,15651883,Genovesi,794,Germany,Female,55,6,115796.7,1
6577,15808905,Levan,823,France,Male,37,5,164858.18,1
6578,15715532,Lai,687,Germany,Male,38,4,117633.28,1
6579,15786078,Loginov,850,France,Female,28,9,0,2
6580,15652401,Lafleur,496,France,Female,36,7,0,2
6581,15673074,Obidimkpa,527,Germany,Female,30,6,126663.51,1
6582,15598744,Ch'ang,576,Germany,Female,71,6,140273.47,1
6583,15785975,Mason,525,Spain,Female,60,7,0,2
6584,15613180,Miranda,727,Germany,Male,21,8,153344.72,1
6585,15584229,Simon,671,Germany,Female,23,9,123943.18,1
6586,15773804,Golubeva,625,France,Male,39,5,0,1
6587,15699515,Manfrin,643,Germany,Male,33,7,98630.31,2
6588,15705313,Stange,707,France,Female,33,2,58036.33,1
6589,15693817,Ferrari,539,Spain,Male,28,5,0,2
6590,15673790,Taylor,498,Germany,Male,45,7,109200.74,2
6591,15674868,Wei,696,Spain,Female,30,0,0,2
6592,15692110,Ch'eng,758,France,Female,33,7,0,1
6593,15645904,Parsons,685,France,Female,33,6,0,2
6594,15581332,Pan,655,Germany,Female,30,1,83173.98,2
6595,15808544,Cameron,747,France,Female,40,3,0,1
6596,15734948,Igwebuike,601,Spain,Male,24,7,0,2
6597,15654531,Tuan,477,France,Male,22,5,82559.42,2
6598,15637774,Fraser,558,France,Male,32,5,73494.21,1
6599,15677141,Turnbull,586,Spain,Male,29,2,132450.24,1
6600,15739578,Chiazagomekpere,850,France,Male,49,6,128663.9,1
6601,15697360,Yudina,505,France,Female,36,2,79951.9,1
6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1
6603,15580872,Chinweike,761,Germany,Female,38,1,120530.13,2
6604,15683213,Bergamaschi,554,France,Female,35,10,74988.59,2
6605,15801188,Milliner,774,France,Female,47,6,94722.88,1
6606,15645029,Knowles,771,Spain,Female,33,5,0,2
6607,15633181,Swinton,792,France,Male,31,6,71269.89,2
6608,15598259,Gregory,673,Germany,Female,41,9,98612.1,1
6609,15576000,Chibueze,765,France,Male,40,6,138033.55,1
6610,15766047,Sukhorukova,748,France,Female,41,2,91621.69,1
6611,15596339,French,422,France,Male,54,3,140014.42,1
6612,15715199,Estrada,568,Spain,Male,27,5,126815.97,2
6613,15615938,Fleming,502,France,Female,64,3,139663.37,1
6614,15679991,Kennedy,524,France,Female,28,7,0,2
6615,15626135,Combes,689,France,Male,34,1,165312.27,1
6616,15792934,Carruthers,661,France,Male,26,8,0,2
6617,15744046,Andrejew,606,Spain,Male,33,8,0,2
6618,15700826,Ko,678,Germany,Female,54,1,123699.28,2
6619,15756301,Daniels,636,Germany,Female,29,3,97325.15,1
6620,15586517,Toscano,647,France,Male,32,5,97041.16,1
6621,15751297,Wilson,732,France,Male,36,5,0,2
6622,15710365,Thomson,646,France,Male,50,0,104129.24,2
6623,15679307,Kazantseva,559,France,Female,43,1,0,1
6624,15610753,Cremonesi,581,France,Male,28,3,104367.5,1
6625,15811036,Ferri,565,France,Male,46,7,135369.71,1
6626,15610912,Ferri,657,Spain,Female,41,6,112119.48,1
6627,15619932,Lombardi,847,France,Male,66,7,123760.68,1
6628,15746199,Eluemuno,558,France,Female,41,6,0,1
6629,15584967,Chiganu,596,Spain,Male,57,6,0,2
6630,15734365,Hsueh,579,France,Male,39,5,0,2
6631,15726960,O'Brien,741,France,Female,36,3,0,2
6632,15665177,Booth,613,France,Male,44,3,0,2
6633,15779915,O'Loghlin,694,Spain,Male,31,5,0,1
6634,15729110,Lavrov,729,Spain,Female,42,7,0,2
6635,15575399,Somadina,480,France,Female,42,1,152160.21,2
6636,15678374,Colombo,666,France,Female,59,5,0,2
6637,15792679,Troupe,575,France,Male,24,2,0,2
6638,15668767,Kenenna,850,France,Male,36,3,0,2
6639,15761886,Franklin,740,France,Male,36,4,172381.8,1
6640,15583076,Deleon,588,Germany,Male,41,6,106116.56,2
6641,15815615,Kung,681,France,Male,36,5,141952.07,1
6642,15591942,Zito,611,Spain,Female,33,7,0,2
6643,15724924,Giordano,589,France,Female,37,6,138497.84,1
6644,15762123,Davide,717,Spain,Female,34,1,0,2
6645,15567893,Lei,556,Germany,Male,33,3,124213.36,2
6646,15648989,Moss,850,France,Male,37,4,126872.6,1
6647,15662021,Lucciano,685,Spain,Female,42,2,0,2
6648,15691627,Tai,713,France,Female,37,8,0,1
6649,15731751,Osinachi,437,France,Female,26,1,120923.52,1
6650,15635277,Coates,605,Spain,Male,47,7,142643.54,1
6651,15655252,Larionova,758,Germany,Male,41,10,79857.64,1
6652,15803941,Seleznev,600,France,Male,46,10,95502.21,1
6653,15714380,Butcher,827,France,Male,38,5,0,2
6654,15666559,Gould,608,Germany,Male,23,8,197715.93,2
6655,15799998,Cunningham,608,France,Female,30,8,85859.76,1
6656,15703763,Sanderson,554,France,Male,44,7,85304.27,1
6657,15795640,Mai,683,Germany,Female,35,1,132371.3,2
6658,15780056,Reid,660,Spain,Male,33,4,0,1
6659,15777873,Downer,628,France,Female,31,5,0,1
6660,15584749,Humphries,668,Germany,Male,39,4,79896,1
6661,15765258,Bochsa,776,France,Female,29,5,0,2
6662,15623346,Czajkowski,820,France,Male,36,4,0,2
6663,15614054,Pankhurst,665,France,Male,36,1,0,2
6664,15766185,She,850,Germany,Male,31,4,146587.3,1
6665,15667632,Birdseye,703,France,Female,42,7,0,2
6666,15599024,Hope,506,Spain,Male,32,8,0,2
6667,15798709,Gill,588,Spain,Male,32,3,109109.33,1
6668,15741921,Moon,622,Spain,Female,26,8,0,2
6669,15793671,Watt,606,France,Male,34,5,0,1
6670,15797900,Chinomso,517,France,Male,56,9,142147.32,1
6671,15667932,Bellucci,758,Spain,Female,43,10,0,2
6672,15795933,Barese,677,France,Female,49,3,0,2
6673,15660403,Fleming,827,Spain,Female,35,0,0,2
6674,15736299,Bell,729,France,Female,36,8,109106.8,1
6675,15759034,Li Fonti,654,France,Male,36,2,112262.84,1
6676,15724663,Christmas,654,Spain,Female,36,5,0,2
6677,15594556,Chuter,619,Spain,Male,52,8,0,2
6678,15737169,Johnson,642,Spain,Male,26,8,144238.7,1
6679,15632472,Scott,472,Spain,Female,32,1,159397.75,1
6680,15722813,Byrne,470,Spain,Male,30,4,125385.01,1
6681,15588450,Chukwudi,633,France,Female,60,8,69365.25,1
6682,15736717,Ma,602,France,Male,31,7,155271.83,1
6683,15680683,Simmons,640,Spain,Male,29,5,197200.04,2
6684,15710316,Fang,454,Spain,Female,48,5,144837.79,1
6685,15746333,Blake,562,France,Female,57,3,0,3
6686,15606861,Tien,636,France,Male,34,8,0,2
6687,15641285,Yusupova,621,Spain,Male,50,3,163085.79,1
6688,15662908,Davidson,795,Germany,Male,38,7,125903.22,2
6689,15814267,Zhdanova,550,France,Male,22,6,154377.3,1
6690,15614923,Nielson,630,Spain,Male,41,7,107511.52,1
6691,15579223,Niu,573,Germany,Male,30,8,127406.5,1
6692,15651389,Kay,561,Spain,Male,24,8,143656.55,1
6693,15677087,Green,662,France,Female,39,5,138106.75,1
6694,15665784,She,637,France,Male,27,9,128940.24,1
6695,15576706,Ajuluchukwu,651,Germany,Male,37,9,114453.58,1
6696,15615473,Sabbatini,646,France,Female,33,2,0,2
6697,15587299,Board,567,France,Female,48,3,0,1
6698,15655389,Leckie,638,France,Male,41,1,131762.94,1
6699,15784491,Ho,725,France,Female,31,6,0,1
6700,15809999,Gordon,709,France,Female,41,3,150300.65,2
6701,15681115,Iroawuchi,787,Spain,Male,39,10,108935.39,1
6702,15629390,Liao,653,France,Male,37,7,135847.47,1
6703,15792668,Hamilton,661,Germany,Male,37,7,109908.06,2
6704,15583863,Chimaobim,681,Germany,Male,49,8,142946.18,1
6705,15681878,Fan,436,Germany,Male,45,3,104339.11,2
6706,15782875,Cayley,663,France,Male,33,5,157274.36,2
6707,15732235,Kuykendall,662,France,Male,64,0,98848.19,1
6708,15735909,McDonald,607,Germany,Female,39,8,105103.33,1
6709,15653448,Duncan,754,France,Male,34,7,0,2
6710,15587647,Browne,850,Germany,Female,66,0,127120.62,1
6711,15701037,Barton,578,France,Male,39,2,0,2
6712,15727499,Boyle,666,Germany,Female,36,3,129118.5,2
6713,15724838,Moretti,599,France,Female,43,4,0,1
6714,15666711,Ukaegbulam,586,France,Female,46,0,0,3
6715,15588933,Nwankwo,825,France,Female,36,3,146053.66,1
6716,15763111,Niu,808,Spain,Female,67,10,124577.15,1
6717,15805676,Hsu,515,Spain,Male,29,4,151012.55,2
6718,15586674,Shaw,663,Spain,Female,58,5,216109.88,1
6719,15744553,Ho,444,France,Male,34,2,144318.97,1
6720,15776629,Christie,650,France,Female,39,4,0,2
6721,15647207,Onwuemelie,609,France,Male,26,7,0,2
6722,15715638,Ch'ang,824,Germany,Male,77,3,27517.15,2
6723,15750602,Clendinnen,662,France,Male,29,5,147092.65,1
6724,15766810,Onyemauchechi,699,Germany,Female,51,2,92246.14,2
6725,15756625,Crawford,752,France,Female,41,8,0,2
6726,15639552,Mellor,603,Germany,Female,40,8,148897.02,1
6727,15633213,Rizzo,628,Spain,Male,50,8,0,1
6728,15610416,Christie,745,France,Female,36,9,0,1
6729,15715208,Watkins,804,Germany,Female,33,10,138335.96,1
6730,15619608,Ojiofor,454,Germany,Female,50,10,92895.56,1
6731,15628697,Tung,631,Spain,Male,46,9,160736.63,1
6732,15643826,McKay,503,France,Male,32,4,0,2
6733,15718588,Meng,548,France,Female,37,9,0,2
6734,15709741,Hussain,668,France,Male,28,4,107141.27,1
6735,15723318,Mactier,619,France,Female,55,0,0,3
6736,15717328,Hsueh,842,France,Female,37,4,132446.08,2
6737,15771299,Nnachetam,707,France,Female,57,1,92053,1
6738,15706223,Barnes,715,Spain,Male,38,2,96798.79,2
6739,15612358,Christie,573,Germany,Male,35,9,134498.54,2
6740,15769191,Lipton,509,France,Male,55,8,132387.91,2
6741,15618816,Yu,670,Germany,Female,40,2,147171.2,1
6742,15730810,Storey,613,Spain,Male,44,9,100524.69,1
6743,15783463,Read,678,France,Female,26,1,0,2
6744,15616213,Levy,555,Germany,Female,51,9,138214.5,1
6745,15611287,Chiu,777,France,Female,30,4,0,2
6746,15786454,Moore,552,Spain,Male,55,3,0,1
6747,15768682,Amies,640,Spain,Male,39,3,0,1
6748,15766172,Tsao,541,France,Male,34,3,128743.55,1
6749,15637646,Rowley,756,France,Male,31,10,122647.32,1
6750,15653404,Aliyev,684,Spain,Female,24,9,79263.9,1
6751,15690546,Riley,618,France,Female,42,2,0,4
6752,15735636,Toscano,604,France,Female,53,2,121389.78,1
6753,15605424,Oluchukwu,624,Spain,Male,38,7,123906.55,1
6754,15568449,Fu,661,Spain,Male,38,7,143006.7,1
6755,15688085,Warner,627,Spain,Female,28,3,157597.61,1
6756,15683483,Fleming,812,Spain,Male,38,3,127117.8,2
6757,15659567,Ch'iu,473,France,Female,39,9,117103.26,2
6758,15766667,Langler,717,Spain,Male,36,2,102989.83,2
6759,15624975,Angelo,693,Spain,Male,28,1,145118.83,1
6760,15660878,T'ien,705,France,Male,92,1,126076.24,2
6761,15586557,Milani,661,France,Male,41,5,0,1
6762,15746183,Pye,573,France,Female,27,4,0,2
6763,15631457,Asher,639,France,Male,37,5,98186.7,1
6764,15754053,Chung,718,France,Female,67,7,0,3
6765,15645839,Yudin,570,France,Male,37,6,0,1
6766,15689955,Arcuri,461,France,Female,40,7,0,2
6767,15593510,Capon,638,Germany,Female,33,5,129335.65,1
6768,15654964,Piccio,608,Spain,Male,48,7,75801.74,1
6769,15594039,Lung,599,Spain,Male,42,6,0,2
6770,15625929,Trevisan,762,France,Female,44,7,159316.64,1
6771,15815295,John,662,France,Female,38,2,96479.81,1
6772,15621818,Anayolisa,747,Germany,Male,29,7,117726.33,1
6773,15652700,Ritchie,539,France,Male,39,6,0,2
6774,15636860,Ch'eng,625,France,Male,43,4,122351.29,1
6775,15569432,Macleod,656,France,Female,48,9,0,2
6776,15751455,Boyle,469,France,Female,48,5,0,1
6777,15800583,Chukwuemeka,621,Spain,Female,43,8,0,1
6778,15770214,Bryant,754,France,Female,27,7,0,2
6779,15613463,Hackett,679,Germany,Female,50,6,132598.38,2
6780,15587066,Kovaleva,535,France,Male,38,2,119272.29,1
6781,15693752,Reed,487,France,Male,37,2,0,2
6782,15714874,Major,850,France,Female,42,3,0,2
6783,15657809,Lo,585,France,Male,55,10,106415.57,3
6784,15651955,Hanson,603,France,Male,31,4,0,2
6785,15570912,Ogbonnaya,728,Germany,Female,32,9,127772.1,2
6786,15640266,Windsor,621,Spain,Male,41,5,104631.67,1
6787,15652069,Calabrese,833,France,Male,30,1,0,2
6788,15596074,Keating,502,France,Male,37,10,0,1
6789,15800268,Costa,825,Germany,Male,37,6,118050.79,1
6790,15809847,Tan,668,France,Male,46,0,0,2
6791,15599074,Ma,487,Spain,Female,40,6,136093.74,1
6792,15599591,Martin,600,Germany,Female,39,7,88477.36,2
6793,15776096,Halpern,606,Spain,Male,34,3,161572.24,1
6794,15611669,Nyhan,623,Germany,Male,50,7,126608.37,1
6795,15694098,Jackson,575,France,Female,54,9,68332.96,1
6796,15713347,Reynolds,577,Spain,Male,48,6,179852.26,1
6797,15713094,Tai,651,France,Female,25,8,0,2
6798,15811978,Trevisani,693,Germany,Male,46,2,104763.41,1
6799,15799925,Uwakwe,800,France,Male,60,6,88541.57,2
6800,15692575,Kerr,760,France,Male,38,6,162888.73,1
6801,15743149,Findlay,711,France,Female,35,8,0,1
6802,15776947,Ugorji,637,Spain,Male,43,8,0,1
6803,15700656,Balashova,662,France,Male,32,9,0,2
6804,15594515,Cheng,568,France,Female,44,7,0,2
6805,15787884,Martin,692,France,Female,30,7,0,2
6806,15577988,Skinner,614,France,Female,35,1,0,2
6807,15795586,McDonald,478,France,Male,35,1,92474.05,1
6808,15677739,Dellucci,562,France,Male,36,6,0,2
6809,15720134,Reynolds,709,Germany,Male,30,9,115479.48,2
6810,15688868,Birdsall,684,France,Female,26,5,87098.91,1
6811,15642996,Tsai,546,Germany,Female,42,9,86351.85,2
6812,15771222,Oguejiofor,779,France,Female,42,5,0,2
6813,15605059,Mackie,576,Germany,Male,63,3,148843.56,1
6814,15568088,Jamieson,481,Germany,Male,44,3,163714.52,1
6815,15665943,Mai,445,France,Male,25,6,0,2
6816,15795571,Patterson,606,Spain,Male,36,0,94153.56,1
6817,15662243,Taylor,559,France,Male,50,5,162702.35,1
6818,15593128,Vinogradoff,608,France,Female,56,10,129255.2,2
6819,15589739,North,698,France,Male,41,3,90605.29,1
6820,15787602,Carter,568,Spain,Male,39,5,0,2
6821,15685019,Graham,528,France,Male,29,3,102787.42,1
6822,15704209,Noble,802,France,Female,39,7,120145.96,2
6823,15605264,Walker,669,Germany,Male,47,0,63723.78,2
6824,15708265,Chibugo,581,Spain,Female,24,10,159203.71,1
6825,15740264,Yobachi,640,France,Male,38,9,0,2
6826,15615477,Ignatyeva,529,Spain,Female,44,1,0,2
6827,15727361,Chiemela,547,France,Female,51,1,0,2
6828,15760216,Pokrovskaya,718,France,Female,49,10,0,1
6829,15806134,Storey,707,Germany,Male,34,9,162691.16,2
6830,15601351,Moroney,735,France,Male,43,9,127806.91,1
6831,15669262,Maslov,765,France,Male,43,9,157960.49,2
6832,15696989,Chukwueloka,469,Germany,Female,52,8,139493.25,3
